Get known variants reported in CIViC database (Q27612411) of genes reported in a Wikipathways pathway: Bladder Cancer (Q30230812)	PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?pathway ?pathwayLabel ?pwpart ?pwpartLabel ?variant ?variantLabel ?disease ?diseaseLabel WHERE {   VALUES ?predictor {p:P3354 p:P3355 p:P3356 p:P3357 p:P3358 p:P3359}   VALUES ?wpID {"WP2828"}   ?pathway wdt:P2410 ?wpID ;            wdt:P527 ?pwpart .   ?disease wdt:P279+ wd:Q504775 .   ?variant wdt:P3329 ?civicID ;            ?predictor ?node ;            wdt:P3433 ?pwpart .   ?node ?predictorStatement ?disease .   ?disease rdfs:label ?diseaseLabel . FILTER(LANG(?diseaseLabel)="en")   ?pathway rdfs:label ?pathwayLabel . FILTER(LANG(?pathwayLabel)="en")   ?pwpart rdfs:label ?pwpartLabel . FILTER(LANG(?pwpartLabel)="en")   ?variant rdfs:label ?variantLabel . FILTER(LANG(?variantLabel)="en") } 
Find drugs for cancers that target genes related to cell proliferation	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?drugLabel ?geneLabel ?biological_processLabel ?diseaseLabel WHERE {   ?drug wdt:P129 ?gene_product .   ?gene wdt:P688 ?gene_product .   ?disease   wdt:P2293 ?gene .   ?disease wdt:P279+  wd:Q12078 .   ?gene_product wdt:P682 ?biological_process .    ?biological_process wdt:P361/wdt:P279* wd:Q189101 . ?disease rdfs:label ?diseaseLabel . FILTER (LANG(?diseaseLabel) = "en") . ?gene rdfs:label ?geneLabel . FILTER (LANG(?geneLabel) = "en") . ?biological_process rdfs:label ?biological_processLabel . FILTER (LANG(?biological_processLabel) = "en") . ?drug rdfs:label ?drugLabel . FILTER (LANG(?drugLabel) = "en") . } LIMIT 1000 
Parent taxons of Blue Whale	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?pic ?linkTo WHERE {   wd:Q42196 wdt:P171+ ?item .   OPTIONAL { ?item wdt:P171 ?linkTo }   OPTIONAL { ?item wdt:P18 ?pic } ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } 
Mosquito species	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT ?item ?taxonname WHERE {   ?item wdt:P31 wd:Q16521 ;         wdt:P105 wd:Q7432 ;         wdt:P171+ wd:Q7367 ;         wdt:P225 ?taxonname . } 
Taxons and what they are named after	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?taxon ?eponym ?taxonName ?eponymLabel WHERE {   ?taxon wdt:P31 wd:Q16521;          wdt:P225 ?taxonName;          wdt:P138 ?eponym. ?eponym rdfs:label ?eponymLabel . FILTER (LANG(?eponymLabel) = "en") . } ORDER BY ?eponym 
Biologists with Twitter accounts	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?personLabel ?twitterName ?pic WHERE {   ?person wdt:P2002 ?twitterName ;     wdt:P106 ?occupation .   OPTIONAL { ?person wdt:P18 ?pic . }   ?occupation wdt:P279+ wd:Q864503 . ?person rdfs:label ?personLabel . FILTER (LANG(?personLabel) = "en") . } 
Cell lines with names that could also be URLs (Internet of Cell Lines).	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?cell_line ?cell_line_name ?tld ?tld_name ?url WHERE {   {     SELECT ?cell_line ?cell_line_name WHERE {       ?cell_line wdt:P31 wd:Q21014462;                  rdfs:label ?cell_line_name.       FILTER(LANG(?cell_line_name) = "en").     }   }   ?tld wdt:P31/wdt:P279* wd:Q14296;        rdfs:label ?tld_name.   FILTER(LANG(?tld_name) = "en").       }  LIMIT 10000000
List of pharmaceutical drugs with picture	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?moleculeLabel ?formule ?picture ?molecule WHERE {   ?molecule  wdt:P31 wd:Q12140   ; wdt:P274 ?formule   ; wdt:P117 ?picture. ?molecule rdfs:label ?moleculeLabel . FILTER (LANG(?moleculeLabel) = "en") . } ORDER BY ?moleculeLabel 
Organisms that are located in the female urogential tract and that have a gene with product indole	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?organism_name WHERE {   ?organism_item wdt:P2974 wd:Q5880;   rdfs:label ?organism_name .   ?gene wdt:P703 ?organism_item;   wdt:P1056 wd:Q319541 .   FILTER (LANG(?organism_name) = "en") . } 
List of computer files formats	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?idExtension ?extension ?mediaType ?idExtensionLabel WHERE {   ?idExtension wdt:P31 wd:Q235557   ; wdt:P1195 ?extension .   OPTIONAL { ?idExtension wdt:P1163 ?mediaType } ?idExtension rdfs:label ?idExtensionLabel . FILTER (LANG(?idExtensionLabel) = "en") . } ORDER BY ?extension ?mediaType 
List of W3C standards	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?standard ?standardLabel ?website WHERE {         ?standard wdt:P1462 wd:Q37033 .         OPTIONAL{ ?standard wdt:P856 ?website } ?standard rdfs:label ?standardLabel . FILTER (LANG(?standardLabel) = "en") . } ORDER BY ?standardLabel 
Oldest software	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?software ?softwareLabel ?date WHERE {   ?software wdt:P31/wdt:P279* wd:Q7397.   OPTIONAL { ?software wdt:P571 ?date. }   OPTIONAL { ?software p:P348/pq:P577 ?date. }    ?software rdfs:label ?softwareLabel . FILTER (LANG(?softwareLabel) = "en") . } ORDER BY ?date LIMIT 10 
Universities of main programming language authors	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?lang ?langLabel ?human ?humanLabel ?educatedat ?educatedatLabel ?coords WHERE {   ?lang wdt:P31/wdt:P279* wd:Q9143 .   ?human wdt:P31 wd:Q5 .   { ?lang wdt:P287 ?human } UNION {{ ?lang wdt:P170 ?human } UNION { ?lang wdt:P178 ?human }} .   ?human wdt:P69 ?educatedat .   ?educatedat wdt:P625 ?coords . ?human rdfs:label ?humanLabel . FILTER (LANG(?humanLabel) = "en") . ?educatedat rdfs:label ?educatedatLabel . FILTER (LANG(?educatedatLabel) = "en") . ?lang rdfs:label ?langLabel . FILTER (LANG(?langLabel) = "en") . } LIMIT 100 
Websites with OpenAPI endpoints	PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?database ?databaseLabel ?license ?licenseLabel ?value WHERE {   ?wds pq:P31 wd:Q27075870.   ?database ?p ?wds .   ?database wdt:P275 ?license .   ?wds ?v ?value.   ?wdP wikibase:statementProperty ?v.   ?wdP wikibase:claim ?p. ?database rdfs:label ?databaseLabel . FILTER (LANG(?databaseLabel) = "en") . ?license rdfs:label ?licenseLabel . FILTER (LANG(?licenseLabel) = "en") . } ORDER BY ASC(?databaseLabel) 
E-Readers that support the mobipocket file format	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?ereader ?ereaderLabel WHERE {   ?ereader wdt:P31  wd:Q726235 .   ?ereader wdt:P1072 wd:Q1941622 . ?ereader rdfs:label ?ereaderLabel . FILTER (LANG(?ereaderLabel) = "en") .   } 
Software applications ranked in descending order by the number of writable file formats	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?app ?appLabel (COUNT(?format) AS ?count) WHERE {   ?app p:P31/ps:P31/wdt:P279 wd:Q7397 .   ?app wdt:P1072 ?format . ?app rdfs:label ?appLabel . FILTER (LANG(?appLabel) = "en") .   } GROUP BY ?app ?appLabel ORDER BY DESC(?count) 
Return a bubble chart of mediatypes by count of file formats	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT DISTINCT ?mediaType (COUNT (?ff) AS ?count) WHERE {   ?ff wdt:P31/wdt:P279* wd:Q235557.   ?ff wdt:P1163 ?mediaType. } GROUP BY ?mediaType ORDER BY DESC (?count) 
Erdos Numbers and images of people who have oral histories in the Computer History Museum's collection	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT  ?personLabel  ?image ?Erdos WHERE {   ?person wdt:P485 wd:Q964035 .   ?person wdt:P18 ?image .   ?person wdt:P2021 ?Erdos. ?person rdfs:label ?personLabel . FILTER (LANG(?personLabel) = "en") .   } 
Chemical elements and their properties	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?elementLabel ?_boiling_point ?_melting_point ?_electronegativity ?_density ?_mass WHERE {   ?element wdt:P31 wd:Q11344.   ?element wdt:P2102 ?_boiling_point.   ?element wdt:P2101 ?_melting_point.   ?element wdt:P1108 ?_electronegativity.   ?element wdt:P2054 ?_density.   ?element wdt:P2067 ?_mass. ?element rdfs:label ?elementLabel . FILTER (LANG(?elementLabel) = "en") . } LIMIT 100 
Chemical elements and their isotopes by number of neutrons (min/max)	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT ?element (SAMPLE(?symbol_) AS ?symbol) (SAMPLE(?protons_) AS ?protons) (MIN(?neutrons) AS ?minNeutrons) (MAX(?neutrons) AS ?maxNeutrons) WHERE {   ?element wdt:P31 wd:Q11344;            wdt:P1086 ?protons_;            wdt:P246 ?symbol_.   ?isotope wdt:P279 ?element;            wdt:P1148 ?neutrons. } GROUP BY ?element ORDER BY ?protons 
Colors of chemical compounds	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?rgb ?colorLabel (COUNT(?compound) AS ?count) WHERE {   ?compound wdt:P31 wd:Q11173;             wdt:P462 ?color.   OPTIONAL { ?color wdt:P465 ?rgb. }    ?color rdfs:label ?colorLabel . FILTER (LANG(?colorLabel) = "en") . } GROUP BY ?rgb ?colorLabel 
All pKa data in Wikidata and the source titles	PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pr: <http://www.wikidata.org/prop/reference/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX prov: <http://www.w3.org/ns/prov#> SELECT ?compound ?compoundLabel ?pKa ?source ?sourceLabel ?doi WHERE {   ?compound wdt:P31 wd:Q11173 ; p:P1117 ?statement .   ?statement rdf:type wikibase:BestRank ;     ps:P1117 ?pKa .   OPTIONAL {     ?statement prov:wasDerivedFrom/pr:P248 ?source .     ?source rdfs:label ?sourceLabel . FILTER (LANG(?sourceLabel) = "en") .     OPTIONAL { ?source wdt:P356 ?doi . }   } ?compound rdfs:label ?compoundLabel . FILTER (LANG(?compoundLabel) = "en") . } 
All CAS registry numbers in Wikidata	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?compound ?compoundLabel ?cas WHERE {   ?compound wdt:P231 ?cas . ?compound rdfs:label ?compoundLabel . FILTER (LANG(?compoundLabel) = "en") . } 
Chemical compounds in Wikidata sharing the same CAS registry number	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?cas ?compound1 ?compound1Label ?compound2 ?compound2Label WHERE {   ?compound1 wdt:P231 ?cas .   ?compound2 wdt:P231 ?cas .   FILTER (?compound1 != ?compound2). ?compound1 rdfs:label ?compound1Label . FILTER (LANG(?compound1Label) = "en") . ?compound2 rdfs:label ?compound2Label . FILTER (LANG(?compound2Label) = "en") . } 
The number of Chemical compounds in Wikidata sharing the same CAS registry number	PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT ?cas ?items WHERE {   {SELECT DISTINCT ?cas (COUNT(?compound) AS ?items) WHERE {       ?compound wdt:P231 ?cas .   }     GROUP BY ?cas }     FILTER (?items >1) } ORDER BY desc(?items) 
Awarded Chemistry Nobel Prizes	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?item ?itemLabel ?when ?pic WHERE {   ?item p:P166 ?awardStat .   ?awardStat ps:P166 wd:Q44585 .   ?awardStat pq:P585 ?when . ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . OPTIONAL { ?item wdt:P18 ?pic } } 
Images of organic acids	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?compound ?compoundLabel ?image WHERE {   ?compound wdt:P31/wdt:P279* wd:Q421948 ;             wdt:P18|wdt:P117 ?image . ?compound rdfs:label ?compoundLabel . FILTER (LANG(?compoundLabel) = "en") . } 
Boiling points of alkanes	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX psv: <http://www.wikidata.org/prop/statement/value/> SELECT DISTINCT ?comp ?compLabel ?formula ?bp ?bpUnit ?bpUnitLabel WHERE {   ?comp wdt:P31/wdt:P279* wd:Q41581 ;         wdt:P274 ?formula ;         p:P2102 ?plholder1  . ?plholder1 ps:P2102 ?bp ;            psv:P2102/wikibase:quantityUnit ?bpUnit . ?comp rdfs:label ?compLabel . FILTER (LANG(?compLabel) = "en") . ?bpUnit rdfs:label ?bpUnitLabel . FILTER (LANG(?bpUnitLabel) = "en") . } ORDER BY DESC(?bpUnit) ASC(?bp) 
Solubilities of chemicals	PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX pqv: <http://www.wikidata.org/prop/qualifier/value/> PREFIX pr: <http://www.wikidata.org/prop/reference/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX prov: <http://www.w3.org/ns/prov#> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX owl: <http://www.w3.org/2002/07/owl#> SELECT DISTINCT ?chemical ?chemicalLabel ?value ?units ?unitsLabel ?solvent ?solventLabel ?temperature ?temperatureUnit ?temperatureUnitLabel ?source ?sourceLabel ?doi WHERE {   {     SELECT DISTINCT ?chemical ?value ?units ?source ?doi ?solvent ?temperature ?temperatureUnit WHERE {       ?property wikibase:claim ?propp ;                 wikibase:statementValue ?proppsv ;                 wdt:P1629 wd:Q170731 ;                 wdt:P31 wd:Q21077852 .       ?statement rdf:type wikibase:BestRank ;                  ?proppsv ?plholder1  .       ?plholder1 wikibase:quantityAmount ?value .       ?plholder1 wikibase:quantityUnit ?units .       OPTIONAL {         ?statement prov:wasDerivedFrom/pr:P248 ?source .         OPTIONAL { ?source wdt:P356 ?doi . }         ?source rdfs:label ?sourceLabel . FILTER (LANG(?sourceLabel) = "en") .       }       ?chemical ?propp ?statement .       OPTIONAL {         ?statement pqv:P2076 ?temperatureNode .         ?temperatureNode wikibase:quantityAmount ?temperature ;                          wikibase:quantityUnit ?temperatureUnit .         ?temperatureUnit rdfs:label ?temperatureUnitLabel . FILTER (LANG(?temperatureUnitLabel) = "en") .       }       OPTIONAL {         wd:P2178 wikibase:qualifier ?qualifierS .         ?qualifierS rdf:type owl:ObjectProperty .         ?statement ?qualifierS ?solvent .         ?solvent rdfs:label ?solventLabel . FILTER (LANG(?solventLabel) = "en") .       }     }     GROUP BY ?chemical ?value ?units ?temperature ?temperatureUnit ?solvent ?source ?doi   } ?chemical rdfs:label ?chemicalLabel . FILTER (LANG(?chemicalLabel) = "en") . ?units rdfs:label ?unitsLabel . FILTER (LANG(?unitsLabel) = "en") . } 
Who discovered the most asteroids?	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?discoverer ?name (COUNT(?asteroid) AS ?count) WHERE {    ?asteroid wdt:P31 wd:Q3863 .    ?asteroid wdt:P61 ?discoverer .    ?discoverer rdfs:label ?name . FILTER (LANG(?name) = "en") . } GROUP BY ?discoverer ?name ORDER BY DESC(?count) LIMIT 20 
Who discovered the most planets? (with list)	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT    ?discoverer ?discovererLabel    (COUNT(DISTINCT ?planet) AS ?count)    (GROUP_CONCAT(?planetLabel; SEPARATOR=", ") AS ?planets) WHERE {    ?ppart wdt:P279+ wd:Q634 .    ?planet wdt:P31 ?ppart .    ?planet wdt:P61 ?discoverer . ?planet rdfs:label ?planetLabel . FILTER (LANG(?planetLabel) = "en") . ?discoverer rdfs:label ?discovererLabel . FILTER (LANG(?discovererLabel) = "en") . } GROUP BY ?discoverer ?discovererLabel ORDER BY DESC(?count) 
List of space probes with pictures	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?spaceProbeLabel ?date ?picture WHERE {   ?spaceProbe wdt:P31 wd:Q26529;         wdt:P18 ?picture;         wdt:P619 ?date . ?spaceProbe rdfs:label ?spaceProbeLabel . FILTER (LANG(?spaceProbeLabel) = "en") . } ORDER BY ?date LIMIT 88 
Birthplaces of astronauts	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?astronaut ?astronautLabel ?image ?birthdate ?birthplace ?coord WHERE {   ?astronaut ?x1 wd:Q11631;   wdt:P18 ?image;   wdt:P569 ?birthdate;   wdt:P19 ?birthplace.   ?birthplace wdt:P625 ?coord. ?astronaut rdfs:label ?astronautLabel . FILTER (LANG(?astronautLabel) = "en") . } ORDER BY DESC(?birthdate) 
(Artist) Images of Exoplanets	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?exoplanet ?exoplanetLabel ?image WHERE {   ?exoplanet wdt:P31 wd:Q44559 ;              wdt:P18 ?image . ?exoplanet rdfs:label ?exoplanetLabel . FILTER (LANG(?exoplanetLabel) = "en") . } 
Number of scientists per gender	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT ?gender (COUNT(DISTINCT ?human) AS ?number) WHERE {   ?human wdt:P31 wd:Q5   ; wdt:P21 ?gender   ; wdt:P106/wdt:P279* wd:Q901 . } GROUP BY ?gender LIMIT 10 
Most eponymous mathematicians	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?eponym ?eponymLabel ?count ?sample ?sampleLabel WHERE {   {   SELECT ?eponym (COUNT(?item) AS ?count) (SAMPLE(?item) AS ?sample)   WHERE   {     ?item wdt:P138 ?eponym.     ?eponym wdt:P106 wd:Q170790.   }   GROUP BY ?eponym   } ?eponym rdfs:label ?eponymLabel . FILTER (LANG(?eponymLabel) = "en") . ?sample rdfs:label ?sampleLabel . FILTER (LANG(?sampleLabel) = "en") . } ORDER BY DESC(?count) 
Authors of scientific articles by occupation	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?occupationLabel (COUNT(DISTINCT ?author) AS ?count) WHERE {         ?object wdt:P31 wd:Q13442814         ; wdt:P50 ?author .         ?author wdt:P106 ?occupation . ?occupation rdfs:label ?occupationLabel . FILTER (LANG(?occupationLabel) = "en") . } GROUP BY ?occupationLabel ORDER BY DESC(?count) 
Authors of scientific articles who received a Nobel prize	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?item ?itemLabel ?person ?personLabel ?_image ?award ?awardLabel WHERE {   ?person wdt:P166 ?award ;           wdt:P31 wd:Q5 .   ?award wdt:P361 wd:Q7191 .   ?item wdt:P50 ?person ;         wdt:P31 wd:Q13442814 . ?award rdfs:label ?awardLabel . FILTER (LANG(?awardLabel) = "en") . ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . ?person rdfs:label ?personLabel . FILTER (LANG(?personLabel) = "en") . OPTIONAL { ?person wdt:P18 ?_image. } } 
Using VALUES for extracting scientific articles of specific authors	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?entity ?entityLabel ?authorLabel WHERE {   VALUES ?author {wd:Q18016466}   ?entity wdt:P31 wd:Q13442814.   ?entity wdt:P50 ?author. ?author rdfs:label ?authorLabel . FILTER (LANG(?authorLabel) = "en") . ?entity rdfs:label ?entityLabel . FILTER (LANG(?entityLabel) = "en") . } 
Female scientists with most number of sitelinks (but not English Wikipedia)	PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX schema: <http://schema.org/> SELECT ?item ?itemLabel ?linkcount WHERE {     ?item wdt:P31 wd:Q5 .     ?item wdt:P21 wd:Q6581072 .     ?item wdt:P106 wd:Q901 .     ?item ^schema:about/wikibase:sitelinks ?linkcount .   FILTER (?linkcount >= 1) .    ?item rdfs:label ?itemLabel . FILTER (LANG(?itemLabel) = "en") . } GROUP BY ?item ?itemLabel ?linkcount ORDER BY DESC(?linkcount) 
Inventors killed by their own invention	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?inventor ?inventorLabel ?gadget ?gadgetLabel WHERE {   ?inventor wdt:P157 ?gadget.   ?gadget wdt:P61 ?inventor. ?gadget rdfs:label ?gadgetLabel . FILTER (LANG(?gadgetLabel) = "en") . ?inventor rdfs:label ?inventorLabel . FILTER (LANG(?inventorLabel) = "en") . } 
Most cited female authors	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?author ?authorLabel (COUNT(?publication) AS ?count) WHERE {     ?author wdt:P21 wd:Q6581072.     ?item wdt:P2860 ?publication .     ?publication wdt:P50 ?author . ?author rdfs:label ?authorLabel . FILTER (LANG(?authorLabel) = "en") . } GROUP BY ?author ?authorLabel ORDER BY DESC(?count) 
Scientists who have worked together but whose Erdos numbers don’t reflect that	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT ?paper ?author1 ?author2 ?title ?paperLabel ?author1Label ?erdos1 ?author2Label ?erdos2 WHERE {   ?paper wdt:P31/wdt:P279* wd:Q13442814;            wdt:P50 ?author1;            wdt:P50 ?author2.   OPTIONAL { ?paper wdt:P1476 ?title. }   ?author1 wdt:P2021 ?erdos1.   ?author2 wdt:P2021 ?erdos2.   BIND(?erdos2 - ?erdos1 AS ?distance).   FILTER(?distance > 1). ?author1 rdfs:label ?author1Label . FILTER (LANG(?author1Label) = "en") . ?author2 rdfs:label ?author2Label . FILTER (LANG(?author2Label) = "en") . ?paper rdfs:label ?paperLabel . FILTER (LANG(?paperLabel) = "en") . } ORDER BY ?author1Label ?author2Label 
Map of institutions where Canadian citizens got their PhD	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> SELECT DISTINCT ?institution ?institutionLabel ?academics ?academicsLabel ?degree ?degreeLabel ?geoloc  ?image WHERE {   ?academics wdt:P31 wd:Q5 ;              wdt:P27 wd:Q16 ;              p:P69 ?statement .   OPTIONAL { ?academics wdt:P18 ?image }.   ?statement ps:P69 ?institution .   ?institution wdt:P625 ?geoloc .   ?statement pq:P512 ?degree .   ?degree wdt:P31/wdt:P279* wd:Q849697 . ?academics rdfs:label ?academicsLabel . FILTER (LANG(?academicsLabel) = "en") . ?degree rdfs:label ?degreeLabel . FILTER (LANG(?degreeLabel) = "en") . ?institution rdfs:label ?institutionLabel . FILTER (LANG(?institutionLabel) = "en") . } 
